"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"184",-6.54668998674211,-5.20628528110154,-7.24502783577412,-6.6976101277393,-4.59809527231613,0,-3.52239696134973,-5.8025457524039,-6.94427108227618,-7.21914473523589,-4.51251287257354,-4.29293836829385,0,-7.30865937576274,-4.54200761103045,-6.95679547440678,-7.12804576131394,-4.55245575903082,-5.87294527460396,-7.48172357314196,-4.01774072773381,-5.03731666867771,-5.08279132637089,-7.61181897128343,0
"185",-6.5479851301361,-5.1764537787912,-7.28797043855127,-6.74575791404694,-4.5300097066899,0,-3.50569160599202,-5.79125629621918,-6.92650132180319,-7.27118769718613,-4.46916685113179,-4.29456012317844,0,-7.30631570791677,-4.54426325108457,-6.97328476715587,-7.16560119514816,-4.71841887449492,-5.9353002780599,-7.67009943348918,-4.0152191982566,-5.02432862122826,-5.09160521721549,-7.68646034790373,0
"186",-6.54440268029016,-5.04053501158566,-7.30695434551166,-6.72341195780801,-4.47320251533975,0,0,-5.76731578689985,-6.88320204892736,-7.31873556777841,-4.37374105508711,-4.21594093082802,0,-7.34493221972498,-4.52527694003285,-6.95051367091985,-7.06073997216943,-4.77014591245418,-5.98241985960646,-7.536453228105,-3.85185563099051,-5.04533765894807,-5.10279757658945,-7.63047840478771,0
"187",-6.50505589673213,-5.04662523182941,-7.26995566417608,-6.63522310315583,-4.44930261351792,0,0,-5.72095769945638,-6.92475612066216,-7.26545115205498,-4.35513435253907,-4.17579325783361,0,-7.32435356008263,-4.67470402009547,-7.05874429547182,-7.04210333151322,-4.74917253476353,-6.06964232817201,-7.59492038786454,-3.91917710652106,-4.97030942262469,-5.18139819597917,-7.65943997516639,0
"188",-6.54430335076438,-4.97162751569988,-7.27923312480217,-6.76836607687345,-4.50462696919055,0,0,-5.64605279544796,-6.9419031664147,-7.23249659272765,-4.33285559066743,-4.13550590002706,0,-7.30249242373533,-4.70970564527315,-7.04718156341101,-7.03493951057958,-4.62956534282281,-6.05583546324444,-7.50170374599807,-3.88001920572612,-4.95777180453919,-4.99922916346229,-7.67285890174335,0
"189",-6.53216045019089,-4.95493031693624,-7.41193636002946,-6.74867797938988,-4.51174489836056,0,0,-5.40950434694318,-6.8062306824927,-7.20828138882988,-4.31013663059794,-4.12353800264497,0,-7.36211055626007,-4.6526512074589,-7.02798774060593,-7.03851500601882,-4.48540815744957,-6.01026881578716,-7.62930193406378,-3.72901715900423,-4.93196935791362,-5.00113768239518,-7.68988981346293,0
"190",-6.52658286344302,-4.94585126738336,-7.27386232073304,-6.72805620551261,-4.51628318812315,0,0,-5.32430939444149,-6.86223576368083,-7.24422751560335,-4.30993457064926,-4.04821098488123,0,-7.34206087595211,-4.58657276645583,-7.07145137165293,-7.0367256602791,-4.51335962922069,-6.03484934661886,-7.5242060036701,-3.72932651892912,-4.95038048855259,-4.95223836182271,-7.70277699480397,0
"191",-6.5394482508137,-4.97749760551829,-7.23963806326954,-6.66279432467341,-4.5023815461981,0,0,-5.32469067643347,-6.82393947860355,-7.24863722409205,-4.29451823836168,-4.13597045120751,0,-7.33524691399052,-4.50799162282937,-7.11689026714216,-7.09874284886137,-4.61952993835302,-6.12183359827044,-7.57189859627149,-3.63449408796839,-4.87394639165665,-4.96439940973192,-7.6582289547338,0
"192",-6.51272538116694,-4.96041757793564,-7.37570387839174,-6.63751006304179,-4.49483065764024,0,0,-5.50102823699067,-6.79315189624313,-7.23606095293696,-4.28626980138732,-4.12692383578357,0,-7.3239202845126,-4.41530572002341,-7.05410314674637,-7.05459938362696,-4.73258156862573,-6.21847269923863,-7.51315325957269,-3.468610888757,-4.71350336961673,-5.01333178350115,-7.70721580995518,0
"193",-6.50668074774672,-5.05990807470627,-7.35159003393185,-6.57557796664381,-4.40021388168533,0,0,-5.43472636489914,-6.81752290450277,-7.30355298168816,-4.54814193934968,-4.16305176023189,0,-7.30546482507454,-4.38586255384227,-7.06357401591009,-7.031538422193,-5.13729240961459,-6.19613688928282,-7.62636679840802,0,-4.73540904576904,-5.06813578324401,-7.68087374119509,0
"194",-6.49782396874297,-5.05745739617099,-7.27799114575616,-6.56315291627767,-4.36337873544426,0,0,-5.42297397114759,-6.81361461396253,-7.30079786709174,-4.56346629473881,-4.13887879572604,0,-7.29509984597711,-4.51018473422689,-7.02573476250457,-7.06691850063294,-5.21742227500412,-6.14568189582423,-7.58812726805336,0,-4.90346071056925,-5.05891808700026,-7.62930193406378,0
"195",-6.48015599670671,-5.02722209770065,-7.36911069775004,-6.70167069367591,-4.26603822426752,0,0,-5.50050349541385,-6.83769630931319,-7.28359223912563,-4.60371410373343,-4.12593253612635,0,-7.30759339122517,-4.48037685930685,-7.02734351446028,-7.01772959647657,-5.30479544693185,-6.15762033406267,-7.50923527101626,0,-4.95821905901411,-5.02925034113082,-7.64949264370885,0
"196",-6.44052334447876,-4.99681692335396,-7.26157715393846,-6.70691576660153,-4.20761244937735,0,0,-5.44824364838886,-6.84625708925745,-7.23467330279854,-4.69487609907258,-4.04930018025378,0,-7.28234483771648,-4.44975499986356,-6.97450576852856,-7.01677326870206,-4.84311922825074,-6.15984938696306,-7.54939490239615,0,-4.99647882851514,-4.9569591267212,-7.66673705832077,0
"197",-6.46903962470719,-5.0133532701633,-7.29278770621873,-6.75748968736645,-4.15464977077067,0,0,-5.49788390990578,-6.87183671522461,-7.23427718475018,-4.73389681347519,-4.02790695263791,0,-7.33305872930997,-4.4658804047529,-7.02669970307478,-7.01057933164406,-4.68325528721455,-6.02174703972167,-7.50741211645474,0,-5.0196688310477,-4.93737155575866,-7.67163153123027,0
"198",-6.49981704110586,-4.99965296411281,-7.40933803566695,-6.71867092723737,-4.15459514685631,0,0,-5.49117422525737,-6.873768016694,-7.24442753560602,-4.86155663894047,-4.03628322280883,0,-7.35471224877862,-4.49809827845425,-7.03770127011258,-6.9903607916463,-4.46137910442595,-5.95070655463581,-7.66918130029538,0,-5.08979446363316,-4.94206251083401,-7.63313053541254,0
"199",-6.49460548811543,-5.14987273119122,-7.30037467622635,-6.6966843089022,-4.0903383122547,0,0,-5.50615015662515,-6.85029532330891,-7.28525786516134,-4.92134971934154,-4.09735480273898,0,-7.29278770621873,-4.65161809537916,-7.03558865049202,-7.04243018230874,-4.29857874221735,-5.91662215083214,-7.56829698550752,0,-5.13411128965559,-4.89066417784468,-7.646497732815,0
"200",-6.54093200399159,-5.29085953117888,-7.27840496740494,-6.76613171646028,-4.1375354317411,0,0,-5.54151786320881,-6.91463604007436,-7.20750993266819,-4.78510031880284,-4.23285814126996,0,-7.27551180564312,-4.9617226884435,-7.08398116646125,-6.97634007047975,-4.20189795667258,-5.80235654659472,-7.66765294908851,0,-5.14593968612715,-4.96886974486379,-7.68025492929415,0
"201",-6.50773353054004,-5.20952186776491,-7.28504951012361,-6.59054907895377,-3.8705589313708,0,0,-5.35180856327612,-5.39633979259769,-7.35159003393185,-4.34087372348402,-3.9774152241952,0,-7.28338423080454,-5.11651975651403,-7.0923651662941,-6.98001879933721,-4.25469441729218,-5.86611654729148,-7.56003475178098,0,-5.41292687175476,-4.91704737575392,-7.61674152357183,0
"202",-6.48979710662651,-5.16256344557042,-7.38925328765361,-6.69645298805916,-3.90487716926734,0,0,-5.37766983630011,-5.42355670288087,-7.26463432538101,-4.35973970086616,-3.9319997907461,0,-7.29678476634203,-5.1441748500194,-7.07279839997582,-6.99005052170897,-4.30486455554619,-5.86586452480974,-7.58953870089177,0,-5.43965054266468,-4.92280104147595,-7.61326426709796,0
"203",-6.47411929390728,-5.1680161854438,-7.42503022642804,-6.6862130090349,-3.89307508502656,0,0,-5.36387736159344,-5.39102807077561,-7.29299767997278,-4.68656618990644,-3.89940297407204,0,-7.29974022553361,-5.02120524544599,-7.04177658751423,-6.9566454481519,-4.27494189206434,-5.89490839060835,-7.50611189523399,0,-5.17506360833465,-4.94677557472105,-7.69427166710948,0
"204",-6.50133824314859,-5.1218222744914,-7.31916660226784,-6.61316852735683,-3.89546091712917,0,0,-5.35153732779685,-5.3938847222764,-7.30801964869113,-4.48431884652094,-3.89588956636364,0,-7.28109899037926,-4.94872746233253,-7.08040943037395,-6.77372401131596,-4.1741580104633,-5.87396091556066,-7.6765500778814,0,-4.96058062362956,-4.93960450058374,-7.70594556526231,0
"205",-6.5179357364511,-5.06725099808698,-7.32891432377054,-6.53737468798729,-4.02643227435539,0,0,-5.3247493481068,-5.37903172830211,-7.26606421021252,-4.20171662349145,-3.90499774049139,0,-7.27139318367612,-4.82213642765567,-7.0856864874748,-6.14168960893277,-4.16918511033639,-5.89672595920261,-7.54912356878982,0,-4.89584721503887,-4.91258860221857,-7.65792642863862,0
"206",-6.44536988062129,-5.07015784484473,-7.35739621370899,-6.62893377424827,-4.06760804679358,0,0,-5.37763890575465,-5.34654768745895,-7.31400641021127,-4.27001514301628,-3.92041526499074,0,-7.38510007448477,-4.71280312291031,-7.06123951426623,-6.01306765143345,-4.08787411223474,-5.96702283707116,-7.67593393491674,0,-4.69023022133056,-4.89155785844188,-7.73068578292105,0
"207",-6.74733855757623,-5.10458497123276,-7.42550961282264,-6.56315291627767,-4.02112862046228,0,0,-5.36433507638409,-5.35621891358593,-7.30058624927273,-4.28568841205813,-3.92371971746047,0,-7.31916660226784,-4.43303124892904,-7.07279839997582,-5.75985408432382,-4.16684152505617,-5.99432577938901,-7.60175996995621,0,-4.5884535479554,-4.87611688872911,-7.72452393433452,0
"208",-6.56507784468726,-5.14060568767182,-7.31572351730842,-6.67494432226579,-4.03536162336447,0,0,-5.31337299298784,-5.41238232283601,-7.37616018686418,-4.339832325066,-3.89110755217437,0,-7.30143298937413,-4.43793809519094,-7.07027420847991,-5.45543912232025,-4.27263425790269,-6.01114261073397,-7.5920843110912,0,-4.6365134365538,-4.85706233213624,-7.63224571010779,0
"209",-6.54420403110397,-5.22554497976908,-7.40345774117391,-6.50572463332261,-4.00500019448725,0,0,-5.33151965537582,-5.40822790039657,-7.26483846950747,-4.32086165467555,-3.83236718577294,0,-7.32089260053884,-4.36957871817242,-7.11390125392778,-5.3299554718999,-4.33812458838675,-5.51718436109499,-7.72517076488747,0,-4.57819446738315,-4.91155948590557,-7.70658048591856,0
"210",-6.59649619857389,-5.30571609835772,-7.38188168090215,-6.54023931186553,-3.96494168018136,0,0,-5.30949387742419,-5.40218693073453,-7.24123200662355,-4.37230263777743,-3.85312087465137,0,-7.32002922901963,-4.35246783243234,-7.09167811714306,-5.28788624605935,-4.39039296357794,-5.42676781152548,-7.62373252204198,0,-4.55008693969271,-4.9546263501676,-7.68459467572078,0
"211",-6.58164264062605,-5.35087461728671,-7.33371468210489,-6.56102966589707,-3.91974560523207,0,0,-5.29315926389041,-5.39905366974066,-7.34294348854251,-4.33308410116087,-3.92646971557512,0,-7.28692627013647,-4.39213469225097,-7.05113088564144,-5.40816412081877,-4.41924797647424,-5.2688417855224,-7.5810998322459,0,-4.63454014891804,-4.99586632281975,-7.65732165087601,0
"212",-6.55659551573152,-5.47107339070086,-7.31981350255995,-6.56680329550864,-3.85421916500012,0,0,-5.31230038921206,-5.42761284537712,-7.29531030583267,-4.37636270504944,-3.95021453408781,0,-7.30418985677603,-4.48807309982699,-7.10760091807153,-5.51903529064741,-4.39611396827732,-5.06718297010478,-7.73688583541389,0,-4.74770525564312,-4.98779107863528,-7.703726512204,0
"213",-6.6212882300869,-5.44327707967371,-7.30738033060862,-6.6053253498958,-3.84157785567463,0,0,-5.41600754937252,-5.43184875917256,-6.87307783791031,-4.33613590790879,-4.07442429478697,0,-7.3398577466186,-4.50979507322702,-7.05278105103239,-5.5447295448016,-4.32036725428715,-4.799639514813,-7.45766829145617,0,-4.75960423929515,-4.98888079143618,-7.69646981527044,0
"214",-6.52697325970017,-5.18721053548721,-7.47489933333835,-6.59179816832196,-3.86346416052796,0,0,-5.42287688219786,-5.45939196144812,-6.81114724046221,-4.36294135144218,-4.04460790734084,0,-7.35851666200548,-4.56504329013581,-7.02300580985184,-5.57162702821161,-4.35340030588556,-4.74523717488521,-7.58982122667412,0,-4.88596176678275,-4.88887920908242,-7.6543032362692,0
"215",-6.54958145891967,-5.16313733367799,-5.95675950879035,-6.58092117705443,-3.87665586159085,0,0,-5.37316407303725,-5.49457558908086,-6.57138508838377,-4.25748553388749,-3.92665090191127,0,-7.37274293783878,-4.67821718271381,-7.05957534347111,-5.6019352662983,-4.64377737310126,-4.6896704327916,-7.5994749075509,0,-4.95726380351226,-4.90238324865719,-7.62665992460094,0
"216",-6.50515140315501,-5.09902164189919,-4.90134536584477,-6.61189247444016,-3.82384207453815,0,0,-5.40101476478638,-5.45895571251085,-6.4637106889065,-3.97261503848989,-3.81096315295059,0,-7.30058624927273,-4.73589735087176,-7.07871307712578,-5.65511476696385,-4.73199757016646,-4.87166869898179,-7.52235537525032,0,-4.79308449596816,-4.82343281128259,-7.66734755895023,0
"217",-6.56731134815382,-5.16648742056327,-4.58237484245823,-6.54231882937483,-3.87217062368761,0,0,-5.45674384123808,-5.4431779994682,-6.24058546452647,-3.88318568391829,-3.78405078641516,0,-7.37913127806815,-4.66742560111109,-5.21192999373233,-5.69632463928705,-4.79704004017578,-4.88626448175999,-7.63519817756106,0,-4.70744024393836,-4.77643311542531,-7.61268589808242,0
"218",-6.61370069702507,-5.1446647699273,-4.49838069180657,-6.58556826550208,-3.99325630252446,0,0,-5.47508864041283,-5.38384413183348,-5.95202407788306,-3.68445497087724,-3.87518837847397,0,-7.36436331684333,-4.67150842087745,-4.38384543053791,-5.70281151761616,-4.84909970506214,-5.04649195772881,-7.49911976523214,0,-4.62134312287345,-4.73389681347519,-7.61210786338424,0
"219",-6.65422109396292,-5.14265762185051,-4.42762190794679,-6.5364873327405,-3.99413988652242,0,0,-5.48823340282204,-5.43498837649465,-5.28131979017947,-3.70065132868529,-3.92552083550827,0,-7.33415222313134,-4.60598480341307,-4.27918127938172,-5.68515701053304,-4.82132039071133,-4.99232537697644,-7.64949264370885,0,-4.63412831152915,-4.78216310806398,-7.62607375811288,0
"220",-6.7062148319934,-5.21179896819527,-4.54970844878549,-6.50190929103695,-3.94934666198883,0,0,-5.52801808344603,-5.45206812635397,-5.18509072726388,-3.54400760819541,-4.1528760190947,0,-7.38004723874588,-4.600154215599,-4.45052575052719,-5.60955079830562,-4.59514913627771,-4.92176136701615,-7.55102445191481,0,-4.62515425831585,-4.55271328314124,-7.64919274866986,0
"221",-6.50620257626532,-5.2329845181148,-4.56612806020916,-6.53737468798729,-3.99211035695535,0,0,-5.60697990252998,-5.47335125729172,-5.1606196650541,-3.52002435488894,-3.92260017556115,0,-7.2925777765444,-4.58925465549422,-4.46599226505194,-5.56098167602453,-4.67841699059151,-4.88975230635536,-7.61471165481627,0,-4.61123137508105,-4.37276678259895,-7.65520780439962,0
"222",-6.54261625663128,-5.24418097473777,-4.50254913352116,-6.54838397349566,-4.01816954420694,0,0,-5.45180160183213,-5.46910568752832,-5.12597399813812,-3.45345053506325,-3.52151684562057,0,-7.25427785145685,-4.54528533353187,-4.40269592312666,-5.66191417056591,-4.64585826090455,-4.912005953481,-7.49371504225716,0,-4.68850521216121,-4.48282613900415,-7.61066423674404,0
"223",-6.50773353054004,-5.22146215111707,-4.5897468818439,-6.53579771151225,-3.98592330683924,0,0,-5.41742270463249,-5.50509556377598,-5.11742540256368,0,-3.62274399447596,0,-7.26975047283444,-4.55655690821043,-4.29525147605781,-5.57211531864143,-4.71280312291031,-4.94432602023851,-7.68583807034787,0,-4.61893592913565,-4.5183635918698,-7.63372085420182,0
"224",-6.51580972096149,-5.25692867548775,-4.73240308846495,-6.62354350677712,-3.9387263882627,0,0,-5.40539363898937,-5.25772396958278,-5.18759411324952,0,-3.39869907645568,0,-7.21933980009557,-4.57005128035042,-4.2688816397063,-5.6149085475761,-4.76028800000556,-4.99140005462487,-7.454948546919,0,-4.65902314449999,-4.39795859126184,-7.62607375811288,0
"225",-6.52512023337387,-5.37125679095047,-4.58268209215689,-6.57927406941419,-4.09864522540237,0,0,-5.5114045105986,-4.81612052048765,-5.12782743293798,0,0,0,-7.29826140409584,-4.43937733590743,-4.15587048294354,-5.58455286674254,-4.71581447750621,-5.03872617426278,-7.54263355141811,0,-4.64270888594759,-4.35868964435707,-7.61964850236314,0
"226",-6.42594660428664,-5.38921159674028,-4.60545594109791,-6.54350906954709,-4.19199204281563,0,0,-5.43872952026478,-4.69195821129919,-5.17544255411204,0,0,0,-7.28192938278736,-4.46758452303553,-4.23274985383563,-5.5886696675557,-4.67591459051385,-5.19048847127589,-7.44145968513306,0,-4.66116625040785,-4.26620106916829,-7.62607375811288,0
"227",-6.42198376170899,-5.40041337524193,-4.6777255179578,-6.62839343814607,-4.16621503943563,0,0,-5.42219752335705,-4.68946836391652,-5.19241414104099,0,0,0,-7.29488943040558,-4.60188985786652,-4.31526558518321,-5.59583815703431,-4.64210095164508,-5.02090210359494,-7.54479221388614,0,-4.66068289591835,-4.27022973419537,-7.62636679840802,0
"228",-6.4350766592871,-5.43351545345861,-4.49140792122086,-6.54470072807937,-4.13639945931162,0,0,-5.42754781741507,-4.67289855117777,-5.23496705104727,0,0,0,-7.25145356069509,-4.76777315263033,-4.43276669866295,-5.60686320052841,-4.64358436733275,-4.9146500175457,-7.43055709379484,0,-4.61449928127661,-4.48091922365023,-7.60033119417379,0
"229",-6.42577014407796,-5.40561626759806,-4.3811698589539,-6.51725878656789,-4.35745110210784,0,0,-5.40259909922216,-4.51363335006625,-5.21726418056872,0,0,0,-7.33722038245251,-4.67752584818023,-4.48239645001653,-5.59261172827038,-4.66774492232814,-4.81700294615643,-7.52077184364467,0,-4.6251251105952,-4.51966112739003,-7.62519515211113,0
"230",-6.46996128375861,-5.39842187795821,-4.37105843447248,-6.54380685107691,-4.19636779566334,0,0,-5.40183830542397,-4.33535026762614,-5.15562803613875,0,0,0,-7.27098225291217,-4.74996477089132,-4.55885928312484,-5.69789981149805,-4.48496469003399,-4.76773953692507,-7.51708665916349,0,-4.58557766479627,-4.56582585410229,-7.6211051668596,0
"231",-6.49120893800601,-5.51030904606514,-4.35042830480693,-6.56853172865716,-4.10895941219223,0,0,-5.4306087120224,-4.30729028855986,-5.16278797126084,0,0,0,-7.35694838566747,-4.70957877392054,-4.64054572986066,-5.81779939674381,-4.66282956562659,-4.69974777705823,-7.4870637002633,0,-4.61942849716346,-4.39438844222976,-7.64889294354095,0
"232",-6.49460548811543,-5.51875030916927,-4.27738866570434,-6.52922100069051,-4.15744868403102,0,0,-5.39432493232658,-4.36930786226611,-5.2418020165722,0,0,0,-7.21331041296863,-4.44791005978951,-4.60601339853475,-5.78789416370349,-4.59971367130651,-4.60814603801823,-7.42598922913879,0,-4.62471713168788,-4.3867807748537,-7.62373252204198,0
"233",-6.47829466531776,-5.58855508282972,-4.21066010374634,-6.51532716533759,-4.07493697092556,0,0,-5.38755459553265,-4.4295735719702,-5.30914722693107,0,0,0,-7.27861194246518,-4.41327555006665,-4.59026749899803,-5.5994996823908,-4.56761294354745,-4.60904912793705,-7.56608703985672,0,-4.53267678185424,-4.39618351494896,-7.58250137417119,0
"234",-6.40628759014186,-5.59637690868284,-4.28050203818445,-6.57639814302769,-3.97567810737158,0,0,-5.35310548252111,-4.41928356302964,-5.3165977245129,0,0,0,-7.27386232073304,-4.36450110780806,-4.62941896851417,-5.59892065475501,-4.56008756654868,-4.65079536401437,-7.44219076838726,0,-4.53360728652073,-4.43167316542052,-7.6176127302481,0
"235",-6.34707882925756,-5.59218998955043,-4.48863236974014,-6.45177813396954,-3.91512782038162,0,0,-5.3379495929327,-4.43906270305716,-5.28143215604283,0,0,0,-7.26056017022425,-4.29044286985712,-4.69842961288148,-5.63558992334002,-4.67225671244064,-4.70737694979463,-7.51367681979407,0,-4.51303386872995,-4.35122588552117,-7.59095212868891,0
"236",-6.31143371163018,-5.35867416708893,-4.5716387027793,-6.47866665453436,-3.74007651253081,0,0,-5.34498977474647,-4.47894038522509,-5.22935116208331,0,0,0,-7.2090534405957,-4.37731773894615,-4.67115737498604,-5.61718546922089,-4.66777533919125,-4.71215106133896,-7.51813818397121,0,-4.44136422792415,-4.41874989762518,-7.57662805285451,0
"237",-6.3290574113979,-5.30493924285692,-4.66989158098893,-6.51909728919035,-3.71544052547244,0,0,-5.41276667952374,-4.67037940818582,-5.34223939932061,0,0,0,-7.341619861612,-4.39509450572378,-4.65855589350988,-5.66537252964704,-4.63133817212124,-4.74765583428485,-7.43902659390842,0,-4.5430542397741,-4.39582424252969,-7.66765294908851,0
"238",-6.30570573488787,-5.19857546291294,-4.63251201895165,-6.48782388540839,-3.62244451802274,0,0,-5.40209183905023,-4.73821190260511,-5.37257919669114,0,0,0,-7.23269427978968,-4.54380634166563,-4.56571598361202,-5.76080644375274,-4.6147732914167,-4.82567436636537,-7.4419470145774,0,-4.45156659456191,-4.52584421862802,-7.62052224641173,0
"239",-6.34805786172542,-5.04791446469225,-4.54173942104306,-6.56467228856287,-3.64067721784229,0,0,-5.40478961105855,-4.7474087641239,-5.39927489120004,0,0,0,-7.24522801593693,-4.47387880030692,-4.45978433591656,-5.77704465075012,-4.60018264447705,-4.84446126689976,-7.42239770127483,0,-4.38352489936923,-4.55952782810939,-7.64739526466283,0
"240",-6.3144284337044,-4.94284314318582,-4.53629732170172,-6.52853637060851,-3.69253756542332,0,0,-5.42839351093412,-4.58353450586669,-5.392376900165,0,0,0,-7.31015366571952,-4.51372460700021,-4.51988410599156,-5.82145658767344,-4.64739196927949,-4.72396980962355,-7.49012805404018,0,-4.35042830480693,-4.60285857410844,-7.67101841042627,0
"241",-6.33082093890906,-5.1145682577629,-4.50928874081547,-6.63066481438625,-3.79640103334719,0,0,-5.44080301484479,-4.33004157960793,-5.56053592734511,0,0,0,-7.30037467622635,-4.44378046523517,-4.54132386865402,-5.87284376721921,-4.62653975458153,-4.70023468168951,-7.55538294424077,0,-4.39822570544313,-4.61656341446039,-7.64979262871185,0
"242",-6.3140338785602,-5.04953948591913,-4.60418495719969,-6.62698992914375,-3.91917710652106,0,0,-5.43502113277157,-4.42227736382584,-5.5966848971357,0,0,0,-7.27386232073304,-4.43537919074326,-4.60848997611277,-5.83431428888483,-4.68087943950879,-4.81005291422212,-7.46562259638344,0,-4.32889217912139,-4.58057513913271,-7.65039286882591,0
"243",-6.3089972739098,-5.13916696130589,-4.60690025312012,-6.52132737689406,-3.80522709187553,0,0,-5.44937284146799,-4.42358699695863,-5.56098167602453,0,0,0,-7.24342783543279,-4.46163895878523,-4.64294622889442,-5.77455754556241,-4.68789983358709,-4.84455201017801,-7.57914096776057,0,-4.43443935237446,-4.58618021373657,-7.68273247778971,0
"244",-6.32498115590356,-4.9845081708388,-4.61179206229698,-6.51938788831091,-3.89114952313047,0,0,-5.42203583925509,-4.33687846868547,-5.60838138989295,0,0,0,-7.20078495776051,-4.42458823667229,-4.60498448894514,-5.80330293383234,-4.8073038558375,-4.76962375881125,-7.50041092099576,0,-4.50021832524688,-4.40491516132066,-7.75672119647004,0
"245",-6.36501579197062,-4.96235546420685,-4.62246168309815,-6.49366084417592,-3.90494099928095,0,0,-5.4410007149344,-4.38095292559155,-5.63279160050658,0,0,0,-7.20943969011769,-4.433452268645,-4.65526119589057,-5.75352809512867,-4.82345058163631,-4.80891385216028,-7.48680876081004,0,-4.3870104619061,-4.33274679449695,-7.71263242348539,0
"246",-6.31751131824561,-5.00018296762324,-4.73487218541304,-6.49092641222366,-3.95289708463812,0,0,-5.47495226592828,-4.34979733757968,-5.57569085078204,0,0,0,-7.27262699012505,-4.43399384029914,-4.63738350835274,-5.79041470275264,-4.83505066524073,-4.77606018981965,-7.72420067588658,0,-4.45345512292994,-4.27800644542375,-7.73983617356448,0
"247",-6.33114191467814,-5.00443313871502,-4.80010813871619,-6.48547987795946,-3.95906220343393,0,0,-5.49732595201712,-4.37990317652208,-5.57162702821161,0,0,0,-7.22285748986716,-4.36270591619419,-4.67269984278169,-5.75935559112246,-4.87342318363216,-4.79165468151428,-7.55184022354401,0,-4.51992346031825,-4.12889164240353,-7.67685829178428,0
"248",-6.35411650151258,-4.99438940466792,-4.79112117836515,-6.45713472220088,-4.0009479003377,0,0,-5.51045032891364,-4.49116570867179,-5.53266632170441,0,0,0,-7.22835416644706,-4.37773869817052,-4.61057045551676,-5.7604435332062,-4.92567065309961,-4.76445066744488,-7.49602777616736,0,-4.43741854247788,-4.08780598538252,-7.73655855673318,0
"249",-6.32282984636105,-5.03051735311848,-4.86407045701442,-6.46673918660965,-4.0113856711871,0,0,-5.28808419026801,-4.50218821110267,-5.5644429817487,0,0,0,-7.22383682595562,-4.39500187882487,-4.5892968368318,-5.0840358242384,-4.95856480180525,-4.79512076994654,-7.65732165087601,0,-4.3942727416627,-3.99165389314926,-7.74279524197384,0
"250",-6.3059404858573,-4.95994896959195,-4.97762199394204,-6.50782929304909,-4.0840152367184,0,0,-5.29552127924604,-4.53464515552306,-5.54820831865613,0,0,0,-7.15073717251601,-4.42388488020252,-4.66728878036886,-4.64388131471586,-4.96290691791403,-4.84682327243121,-7.66004603579101,0,-4.43122888373863,-4.05409690402996,-7.76544023225583,0
"251",-6.37628704467024,-4.93157328693252,-4.98352748198282,-6.48885699186327,-3.97454451448388,0,0,-5.22069516836303,-4.82250918777111,-5.56496507760244,0,0,0,-6.13711809668129,-4.43902640563609,-4.64547148276162,-4.5673790656444,-4.98086153576387,-4.81822197373551,-7.51053956231894,0,-4.4257934370783,-4.15506865327115,-7.6737804192406,0
"252",-6.35026419561329,-5.01384759085854,-4.99645770138262,-6.52863414621357,-4.0473764651725,0,0,-5.06765926319279,-5.2351547915904,-5.54905237089068,0,0,0,-6.05248924894576,-4.42129032017903,-4.61143261124675,-4.48272501910113,-4.99891143079988,-4.81056153000895,-7.60577143665359,0,-4.34338850877402,-3.94156952203087,-7.72387752190089,0
"253",-6.35526687140115,-5.07948021734441,-4.91919623377947,-6.51474840579601,-3.9188821902284,0,0,-4.73235441758553,-4.90791755320768,-5.51469812291143,0,0,0,-5.4625183822288,-4.44141273805672,-4.59931592707921,-4.57296578794898,-4.88594285013894,-4.78233364012442,-7.56525956773669,0,-4.33500129219265,-3.86335529773579,-7.79240892591311,0
"254",-6.39604433294387,-5.03852784245302,-4.84682327243121,-6.50324300562924,-3.71149322898552,0,0,-4.66914505648273,-4.87769157411748,-5.49729108998362,0,0,0,-5.20142402502142,-4.41489226989437,-4.62281058116531,-4.45190969818257,-4.89230002999369,-4.74902406033798,-7.4723836087411,0,-4.25693072087046,-4.21983004283559,-7.71743627579803,0
"255",-6.35206555530779,-5.03714062008784,-4.72875933023301,-6.46526967863029,-3.66152001738695,0,0,-4.81358347654327,-4.78197555638016,-5.5828425225465,0,0,0,-5.02757074994537,-4.50806940247966,-4.62726973490448,-4.44123083719219,-4.89003717688363,-4.73964896601789,-7.65370064510905,0,-4.24361715926503,-4.27749160249095,-7.68614916072213,0
"256",-6.30836947823667,-5.00128627553682,-4.74010664689155,-6.50773353054004,-3.9122373141049,0,0,-4.4505747071394,-4.61105891916467,-5.62499770070678,0,0,0,-5.03588717018817,-4.46784599512487,-4.60184714199116,-4.48696819048859,-4.94098264031352,-4.76028800000556,-7.5864361740765,0,-4.27987239649169,-4.34422450965871,-7.64889294354095,0
"257",-6.35321356691399,-5.00270964235775,-4.72585385298244,-6.5464908827096,-3.90623265903016,0,0,-4.41622773860002,-4.59618212843817,-5.5357771941716,0,0,0,-5.02558940873523,-4.50652790147814,-4.58438764680556,-4.54761581880198,-4.88925872292974,-4.82786740835046,-7.51813818397121,0,-4.28058464355797,-4.25008650744085,-7.64202211740729,0
